Entry ID,Date,NGA,World Region
972,1200,Sogdiana,Central Eurasia
972,1200,Orkhon Valley,Central Eurasia
972,1300,Southern Mesopotamia,Southwest Asia
972,1300,Susiana,Southwest Asia
972,1300,Kachi Plain,South Asia
972,1300,Middle Ganga,South Asia
972,1300,Deccan,South Asia
972,1300,Garo Hills,South Asia
972,1300,Middle Yellow River Valley,East Asia
972,1300,Southern China Hills,East Asia
972,1300,Sogdiana,Central Eurasia
972,1300,Orkhon Valley,Central Eurasia
972,1400,Southern Mesopotamia,Southwest Asia
972,1400,Susiana,Southwest Asia
972,1400,Kachi Plain,South Asia
972,1400,Middle Ganga,South Asia
972,1400,Deccan,South Asia
972,1400,Garo Hills,South Asia
972,1400,Middle Yellow River Valley,East Asia
972,1400,Southern China Hills,East Asia
972,1400,Sogdiana,Central Eurasia
972,1400,Orkhon Valley,Central Eurasia
972,1500,Southern Mesopotamia,Southwest Asia
972,1500,Susiana,Southwest Asia
972,1500,Kachi Plain,South Asia
972,1500,Middle Ganga,South Asia
972,1500,Deccan,South Asia
972,1500,Garo Hills,South Asia
972,1500,Middle Yellow River Valley,East Asia
972,1500,Southern China Hills,East Asia
972,1500,Sogdiana,Central Eurasia
972,1500,Orkhon Valley,Central Eurasia
903,300,North Colombia,South America
903,400,North Colombia,South America
973,1800,Crete,Europe
973,1900,Crete,Europe
973,2000,Crete,Europe
852,-500,Niger Inland Delta,Africa
852,-400,Niger Inland Delta,Africa
852,-300,Niger Inland Delta,Africa
852,-200,Niger Inland Delta,Africa
852,-100,Niger Inland Delta,Africa
852,-0,Niger Inland Delta,Africa
852,100,Niger Inland Delta,Africa
852,200,Niger Inland Delta,Africa
852,300,Niger Inland Delta,Africa
852,400,Niger Inland Delta,Africa
852,500,Niger Inland Delta,Africa
852,600,Niger Inland Delta,Africa
852,700,Niger Inland Delta,Africa
852,800,Niger Inland Delta,Africa
852,900,Niger Inland Delta,Africa
974,1200,Konya Plain,Southwest Asia
972,0,Southern Mesopotamia,Southwest Asia
972,0,Susiana,Southwest Asia
972,0,Kachi Plain,South Asia
972,0,Middle Ganga,South Asia
972,0,Deccan,South Asia
972,0,Garo Hills,South Asia
972,0,Middle Yellow River Valley,East Asia
972,0,Southern China Hills,East Asia
972,0,Sogdiana,Central Eurasia
972,0,Orkhon Valley,Central Eurasia
970,-300,Latium,Europe
970,-300,Paris Basin,Europe
970,-300,Crete,Europe
970,-300,Upper Egypt,Africa
970,-300,Galilee,Southwest Asia
970,-300,Konya Plain,Southwest Asia
970,-200,Latium,Europe
970,-200,Paris Basin,Europe
970,-200,Crete,Europe
970,-200,Upper Egypt,Africa
970,-200,Galilee,Southwest Asia
970,-200,Konya Plain,Southwest Asia
970,-100,Latium,Europe
970,-100,Paris Basin,Europe
970,-100,Crete,Europe
970,-100,Upper Egypt,Africa
970,-100,Galilee,Southwest Asia
970,-100,Konya Plain,Southwest Asia
970,-0,Latium,Europe
970,-0,Paris Basin,Europe
970,-0,Crete,Europe
970,-0,Upper Egypt,Africa
970,-0,Galilee,Southwest Asia
970,-0,Konya Plain,Southwest Asia
970,100,Latium,Europe
970,100,Paris Basin,Europe
970,100,Crete,Europe
970,100,Upper Egypt,Africa
970,100,Galilee,Southwest Asia
970,100,Konya Plain,Southwest Asia
970,200,Latium,Europe
970,200,Paris Basin,Europe
970,200,Crete,Europe
970,200,Upper Egypt,Africa
970,200,Galilee,Southwest Asia
970,200,Konya Plain,Southwest Asia
970,300,Latium,Europe
970,300,Paris Basin,Europe
970,300,Crete,Europe
970,300,Upper Egypt,Africa
970,300,Galilee,Southwest Asia
970,300,Konya Plain,Southwest Asia
970,400,Latium,Europe
970,400,Paris Basin,Europe
970,400,Crete,Europe
970,400,Upper Egypt,Africa
970,400,Galilee,Southwest Asia
970,400,Konya Plain,Southwest Asia
970,500,Latium,Europe
970,500,Paris Basin,Europe
970,500,Crete,Europe
970,500,Upper Egypt,Africa
970,500,Galilee,Southwest Asia
970,500,Konya Plain,Southwest Asia
971,500,Deccan,South Asia
971,600,Deccan,South Asia
971,700,Deccan,South Asia
971,800,Deccan,South Asia
971,900,Deccan,South Asia
971,1000,Deccan,South Asia
971,1100,Deccan,South Asia
971,1200,Deccan,South Asia
971,1300,Deccan,South Asia
971,1400,Deccan,South Asia
971,1500,Deccan,South Asia
971,1600,Deccan,South Asia
971,1700,Deccan,South Asia
971,1800,Deccan,South Asia
971,1900,Deccan,South Asia
971,2000,Deccan,South Asia
976,1100,Crete,Europe
976,1200,Crete,Europe
976,1300,Crete,Europe
976,1400,Crete,Europe
976,1500,Crete,Europe
976,1600,Crete,Europe
976,1700,Crete,Europe
976,1800,Crete,Europe
976,1900,Crete,Europe
976,2000,Crete,Europe
978,1500,Central Java,Southeast Asia
978,1500,Kapuasi Basin,Southeast Asia
978,1600,Central Java,Southeast Asia
978,1600,Kapuasi Basin,Southeast Asia
978,1700,Central Java,Southeast Asia
978,1700,Kapuasi Basin,Southeast Asia
978,1800,Central Java,Southeast Asia
978,1800,Kapuasi Basin,Southeast Asia
978,1900,Central Java,Southeast Asia
978,1900,Kapuasi Basin,Southeast Asia
978,2000,Central Java,Southeast Asia
978,2000,Kapuasi Basin,Southeast Asia
843,300,Galilee,Southwest Asia
843,400,Galilee,Southwest Asia
843,500,Galilee,Southwest Asia
843,600,Galilee,Southwest Asia
843,700,Galilee,Southwest Asia
843,800,Galilee,Southwest Asia
843,900,Galilee,Southwest Asia
949,1900,Cahokia,North America
949,2000,Cahokia,North America
623,1800,Cahokia,North America
623,1800,Finger Lakes,North America
977,1200,Kachi Plain,South Asia
977,1200,Middle Ganga,South Asia
977,1200,Deccan,South Asia
977,1200,Garo Hills,South Asia
977,1300,Kachi Plain,South Asia
977,1300,Middle Ganga,South Asia
977,1300,Deccan,South Asia
977,1300,Garo Hills,South Asia
977,1400,Kachi Plain,South Asia
977,1400,Middle Ganga,South Asia
977,1400,Deccan,South Asia
977,1400,Garo Hills,South Asia
977,1500,Kachi Plain,South Asia
977,1500,Middle Ganga,South Asia
977,1500,Deccan,South Asia
977,1500,Garo Hills,South Asia
977,1600,Kachi Plain,South Asia
977,1600,Middle Ganga,South Asia
977,1600,Deccan,South Asia
977,1600,Garo Hills,South Asia
977,1700,Kachi Plain,South Asia
977,1700,Middle Ganga,South Asia
977,1700,Deccan,South Asia
977,1700,Garo Hills,South Asia
977,1800,Kachi Plain,South Asia
977,1800,Middle Ganga,South Asia
977,1800,Deccan,South Asia
977,1800,Garo Hills,South Asia
977,1900,Kachi Plain,South Asia
977,1900,Middle Ganga,South Asia
977,1900,Deccan,South Asia
977,1900,Garo Hills,South Asia
977,2000,Kachi Plain,South Asia
977,2000,Middle Ganga,South Asia
977,2000,Deccan,South Asia
977,2000,Garo Hills,South Asia
975,1900,Cahokia,North America
975,1900,Finger Lakes,North America
975,2000,Cahokia,North America
975,2000,Finger Lakes,North America
885,-1900,Ghanaian Coast,Africa
885,-1800,Ghanaian Coast,Africa
885,-1700,Ghanaian Coast,Africa
885,-1600,Ghanaian Coast,Africa
885,-1500,Ghanaian Coast,Africa
980,1100,Kansai,East Asia
980,1100,Kansai,East Asia
980,1200,Kansai,East Asia
980,1200,Kansai,East Asia
980,1300,Kansai,East Asia
980,1300,Kansai,East Asia
981,1900,Finger Lakes,North America
981,2000,Finger Lakes,North America
982,-500,Galilee,Southwest Asia
982,-400,Galilee,Southwest Asia
982,-300,Galilee,Southwest Asia
982,-200,Galilee,Southwest Asia
982,-100,Galilee,Southwest Asia
982,-0,Galilee,Southwest Asia
982,100,Galilee,Southwest Asia
921,1700,Crete,Europe
921,1800,Crete,Europe
877,1900,Big Island Hawaii,Oceania-Australia
877,2000,Big Island Hawaii,Oceania-Australia
983,600,Garo Hills,South Asia
983,700,Garo Hills,South Asia
983,800,Garo Hills,South Asia
983,900,Garo Hills,South Asia
983,1000,Garo Hills,South Asia
983,1100,Garo Hills,South Asia
983,1200,Garo Hills,South Asia
983,1300,Garo Hills,South Asia
983,1400,Garo Hills,South Asia
983,1500,Garo Hills,South Asia
983,1600,Garo Hills,South Asia
983,1700,Garo Hills,South Asia
983,1800,Garo Hills,South Asia
983,1900,Garo Hills,South Asia
983,2000,Garo Hills,South Asia
984,1500,Paris Basin,Europe
984,1600,Paris Basin,Europe
984,1700,Paris Basin,Europe
984,1800,Paris Basin,Europe
984,1900,Paris Basin,Europe
984,2000,Paris Basin,Europe
986,100,Latium,Europe
986,100,Upper Egypt,Africa
986,200,Latium,Europe
986,200,Upper Egypt,Africa
986,300,Latium,Europe
986,300,Upper Egypt,Africa
986,400,Latium,Europe
986,400,Upper Egypt,Africa
986,500,Latium,Europe
986,500,Upper Egypt,Africa
985,1100,Paris Basin,Europe
985,1200,Paris Basin,Europe
987,1600,Crete,Europe
987,1700,Crete,Europe
987,1800,Crete,Europe
987,1900,Crete,Europe
987,2000,Crete,Europe
988,1800,Cahokia,North America
988,1800,Finger Lakes,North America
988,1900,Cahokia,North America
988,1900,Finger Lakes,North America
988,2000,Cahokia,North America
988,2000,Finger Lakes,North America
853,-500,Niger Inland Delta,Africa
853,-400,Niger Inland Delta,Africa
853,-300,Niger Inland Delta,Africa
853,-200,Niger Inland Delta,Africa
853,-100,Niger Inland Delta,Africa
853,-0,Niger Inland Delta,Africa
853,100,Niger Inland Delta,Africa
853,200,Niger Inland Delta,Africa
853,300,Niger Inland Delta,Africa
853,400,Niger Inland Delta,Africa
853,500,Niger Inland Delta,Africa
853,600,Niger Inland Delta,Africa
853,700,Niger Inland Delta,Africa
853,800,Niger Inland Delta,Africa
853,900,Niger Inland Delta,Africa
991,1900,Finger Lakes,North America
993,-700,Latium,Europe
993,-600,Latium,Europe
993,-500,Latium,Europe
993,-400,Latium,Europe
993,-300,Latium,Europe
993,-200,Latium,Europe
993,-100,Latium,Europe
993,-0,Latium,Europe
993,100,Latium,Europe
993,200,Latium,Europe
993,300,Latium,Europe
994,300,North Colombia,South America
994,400,North Colombia,South America
995,1800,Crete,Europe
995,1900,Crete,Europe
995,2000,Crete,Europe
908,1900,Middle Yellow River Valley,East Asia
908,2000,Middle Yellow River Valley,East Asia
997,-2900,Upper Egypt,Africa
997,-2800,Upper Egypt,Africa
997,-2700,Upper Egypt,Africa
997,-2600,Upper Egypt,Africa
1004,-200,Konya Plain,Southwest Asia
1004,-100,Konya Plain,Southwest Asia
1004,-0,Konya Plain,Southwest Asia
1004,100,Konya Plain,Southwest Asia
1004,200,Konya Plain,Southwest Asia
1004,300,Konya Plain,Southwest Asia
1005,-2600,Susiana,Southwest Asia
1005,-2500,Susiana,Southwest Asia
1005,-2400,Susiana,Southwest Asia
1005,-2300,Susiana,Southwest Asia
1005,-2200,Susiana,Southwest Asia
1005,-2100,Susiana,Southwest Asia
1005,-2000,Susiana,Southwest Asia
1005,-1900,Susiana,Southwest Asia
1005,-1800,Susiana,Southwest Asia
1005,-1700,Susiana,Southwest Asia
1005,-1600,Susiana,Southwest Asia
1005,-1500,Susiana,Southwest Asia
1005,-1400,Susiana,Southwest Asia
1005,-1300,Susiana,Southwest Asia
1005,-1200,Susiana,Southwest Asia
1005,-1100,Susiana,Southwest Asia
1005,-1000,Susiana,Southwest Asia
1005,-900,Susiana,Southwest Asia
1005,-800,Susiana,Southwest Asia
1005,-700,Susiana,Southwest Asia
1005,-600,Susiana,Southwest Asia
1005,-500,Susiana,Southwest Asia
1006,-2600,Upper Egypt,Africa
1006,-2500,Upper Egypt,Africa
1006,-2400,Upper Egypt,Africa
1006,-2300,Upper Egypt,Africa
1006,-2200,Upper Egypt,Africa
1006,-2100,Upper Egypt,Africa
1008,-2100,Upper Egypt,Africa
1008,-2000,Upper Egypt,Africa
1010,-500,Latium,Europe
1010,-400,Latium,Europe
1010,-300,Latium,Europe
1010,-200,Latium,Europe
1010,-100,Latium,Europe
1010,-0,Latium,Europe
1010,100,Latium,Europe
1010,200,Latium,Europe
1013,1500,Deccan,South Asia
1013,1600,Deccan,South Asia
1015,-4000,Upper Egypt,Africa
1015,-3900,Upper Egypt,Africa
1015,-3800,Upper Egypt,Africa
1015,-3700,Upper Egypt,Africa
1015,-3600,Upper Egypt,Africa
1015,-3500,Upper Egypt,Africa
1015,-3400,Upper Egypt,Africa
1015,-3300,Upper Egypt,Africa
1015,-3200,Upper Egypt,Africa
1015,-3100,Upper Egypt,Africa
1015,-3000,Upper Egypt,Africa
1015,-2900,Upper Egypt,Africa
1016,-4000,North Colombia,South America
1016,-3900,North Colombia,South America
1016,-3800,North Colombia,South America
1016,-3700,North Colombia,South America
1016,-3600,North Colombia,South America
1016,-3500,North Colombia,South America
1016,-3400,North Colombia,South America
1012,500,Upper Egypt,Africa
1012,600,Upper Egypt,Africa
1012,700,Upper Egypt,Africa
1012,800,Upper Egypt,Africa
1012,900,Upper Egypt,Africa
1012,1000,Upper Egypt,Africa
1012,1100,Upper Egypt,Africa
1012,1200,Upper Egypt,Africa
1012,1300,Upper Egypt,Africa
1012,1400,Upper Egypt,Africa
1012,1500,Upper Egypt,Africa
1028,1100,Paris Basin,Europe
1028,1200,Paris Basin,Europe
1031,300,Crete,Europe
1031,300,Galilee,Southwest Asia
1031,300,Konya Plain,Southwest Asia
1031,400,Crete,Europe
1031,400,Galilee,Southwest Asia
1031,400,Konya Plain,Southwest Asia
1031,500,Crete,Europe
1031,500,Galilee,Southwest Asia
1031,500,Konya Plain,Southwest Asia
1031,600,Crete,Europe
1031,600,Galilee,Southwest Asia
1031,600,Konya Plain,Southwest Asia
1037,-1100,Upper Egypt,Africa
1037,-1000,Upper Egypt,Africa
1037,-900,Upper Egypt,Africa
1037,-800,Upper Egypt,Africa
1037,-700,Upper Egypt,Africa
1037,-600,Upper Egypt,Africa
1038,1600,Middle Yellow River Valley,East Asia
1038,1600,Southern China Hills,East Asia
1038,1700,Middle Yellow River Valley,East Asia
1038,1700,Southern China Hills,East Asia
1038,1800,Middle Yellow River Valley,East Asia
1038,1800,Southern China Hills,East Asia
1038,1900,Middle Yellow River Valley,East Asia
1038,1900,Southern China Hills,East Asia
1039,-1500,Upper Egypt,Africa
1039,-1400,Upper Egypt,Africa
1039,-1300,Upper Egypt,Africa
1039,-1200,Upper Egypt,Africa
1039,-1100,Upper Egypt,Africa
1039,-1000,Upper Egypt,Africa
1041,1600,Kansai,East Asia
1041,1700,Kansai,East Asia
1041,1800,Kansai,East Asia
1041,1900,Kansai,East Asia
1041,2000,Kansai,East Asia
1043,1500,Crete,Europe
1043,1600,Crete,Europe
1043,1700,Crete,Europe
1043,1800,Crete,Europe
1043,1900,Crete,Europe
1043,2000,Crete,Europe
1044,-100,Middle Yellow River Valley,East Asia
1044,-100,Southern China Hills,East Asia
1044,-0,Middle Yellow River Valley,East Asia
1044,-0,Southern China Hills,East Asia
1051,-1900,North Colombia,South America
1051,-1800,North Colombia,South America
1051,-1700,North Colombia,South America
1051,-1600,North Colombia,South America
1051,-1500,North Colombia,South America
1011,-800,Galilee,Southwest Asia
1011,-700,Galilee,Southwest Asia
1011,-600,Galilee,Southwest Asia
1011,-500,Galilee,Southwest Asia
1060,1500,Middle Yellow River Valley,East Asia
1060,1500,Southern China Hills,East Asia
1060,1600,Middle Yellow River Valley,East Asia
1060,1600,Southern China Hills,East Asia
1069,-1500,North Colombia,South America
1069,-1400,North Colombia,South America
1069,-1300,North Colombia,South America
1069,-1200,North Colombia,South America
1069,-1100,North Colombia,South America
1069,-1000,North Colombia,South America
1071,2000,Valley of Oaxaca,North America
1071,2000,Basin of Mexico,North America
1071,2000,Cahokia,North America
1071,2000,Cuzco,South America
1071,2000,North Colombia,South America
1071,2000,Lowland Andes,South America
1071,2000,Big Island Hawaii,Oceania-Australia
1076,1500,Crete,Europe
1076,1600,Crete,Europe
1076,1700,Crete,Europe
1083,1600,Cambodian Basin,Southeast Asia
1083,1700,Cambodian Basin,Southeast Asia
1083,1800,Cambodian Basin,Southeast Asia
1083,1900,Cambodian Basin,Southeast Asia
1083,2000,Cambodian Basin,Southeast Asia
1087,900,Konya Plain,Southwest Asia
1087,1000,Konya Plain,Southwest Asia
1087,1100,Konya Plain,Southwest Asia
1087,1200,Konya Plain,Southwest Asia
1087,1300,Konya Plain,Southwest Asia
1087,1400,Konya Plain,Southwest Asia
1024,1200,North Colombia,South America
1024,1300,North Colombia,South America
1024,1400,North Colombia,South America
1024,1500,North Colombia,South America
1024,1600,North Colombia,South America
1024,1700,North Colombia,South America
1024,1800,North Colombia,South America
1024,1900,North Colombia,South America
1095,1900,Kachi Plain,South Asia
1101,1700,Cahokia,North America
1106,-2700,North Colombia,South America
1106,-2600,North Colombia,South America
1106,-2500,North Colombia,South America
1106,-2400,North Colombia,South America
1106,-2300,North Colombia,South America
1106,-2200,North Colombia,South America
1106,-2100,North Colombia,South America
968,1600,Valley of Oaxaca,North America
968,1600,Basin of Mexico,North America
968,1600,Cahokia,North America
968,1600,Finger Lakes,North America
968,1700,Valley of Oaxaca,North America
968,1700,Basin of Mexico,North America
968,1700,Cahokia,North America
968,1700,Finger Lakes,North America
968,1800,Valley of Oaxaca,North America
968,1800,Basin of Mexico,North America
968,1800,Cahokia,North America
968,1800,Finger Lakes,North America
968,1900,Valley of Oaxaca,North America
968,1900,Basin of Mexico,North America
968,1900,Cahokia,North America
968,1900,Finger Lakes,North America
968,2000,Valley of Oaxaca,North America
968,2000,Basin of Mexico,North America
968,2000,Cahokia,North America
968,2000,Finger Lakes,North America
1109,900,Middle Yellow River Valley,East Asia
1109,1000,Middle Yellow River Valley,East Asia
1109,1100,Middle Yellow River Valley,East Asia
1109,1200,Middle Yellow River Valley,East Asia
1110,1800,Cahokia,North America
1108,0,Upper Egypt,Africa
1108,100,Upper Egypt,Africa
1108,200,Upper Egypt,Africa
1108,300,Upper Egypt,Africa
1108,400,Upper Egypt,Africa
1108,500,Upper Egypt,Africa
1108,600,Upper Egypt,Africa
1125,-1200,Upper Egypt,Africa
1125,-1200,Upper Egypt,Africa
1125,-1100,Upper Egypt,Africa
1125,-1100,Upper Egypt,Africa
1125,-1000,Upper Egypt,Africa
1125,-1000,Upper Egypt,Africa
1125,-900,Upper Egypt,Africa
1125,-900,Upper Egypt,Africa
1125,-800,Upper Egypt,Africa
1125,-800,Upper Egypt,Africa
1125,-700,Upper Egypt,Africa
1125,-700,Upper Egypt,Africa
1125,-600,Upper Egypt,Africa
1125,-600,Upper Egypt,Africa
1125,-500,Upper Egypt,Africa
1125,-500,Upper Egypt,Africa
1125,-400,Upper Egypt,Africa
1125,-400,Upper Egypt,Africa
1125,-300,Upper Egypt,Africa
1125,-300,Upper Egypt,Africa
1125,-200,Upper Egypt,Africa
1125,-200,Upper Egypt,Africa
1125,-100,Upper Egypt,Africa
1125,-100,Upper Egypt,Africa
1125,-0,Upper Egypt,Africa
1125,-0,Upper Egypt,Africa
1125,100,Upper Egypt,Africa
1125,100,Upper Egypt,Africa
1125,200,Upper Egypt,Africa
1125,200,Upper Egypt,Africa
1125,300,Upper Egypt,Africa
1125,300,Upper Egypt,Africa
1125,400,Upper Egypt,Africa
1125,400,Upper Egypt,Africa
1125,500,Upper Egypt,Africa
1125,500,Upper Egypt,Africa
1125,600,Upper Egypt,Africa
1125,600,Upper Egypt,Africa
1125,700,Upper Egypt,Africa
1125,700,Upper Egypt,Africa
1125,800,Upper Egypt,Africa
1125,800,Upper Egypt,Africa
1125,900,Upper Egypt,Africa
1125,900,Upper Egypt,Africa
1125,1000,Upper Egypt,Africa
1125,1000,Upper Egypt,Africa
1127,1800,Kansai,East Asia
1127,1900,Kansai,East Asia
1127,2000,Kansai,East Asia
1129,-700,Upper Egypt,Africa
1129,-600,Upper Egypt,Africa
1129,-500,Upper Egypt,Africa
1129,-400,Upper Egypt,Africa
1129,-300,Upper Egypt,Africa
1129,-200,Upper Egypt,Africa
1129,-100,Upper Egypt,Africa
1129,-0,Upper Egypt,Africa
1129,100,Upper Egypt,Africa
1129,200,Upper Egypt,Africa
1129,300,Upper Egypt,Africa
1129,400,Upper Egypt,Africa
1133,-300,Upper Egypt,Africa
1133,-300,Upper Egypt,Africa
1133,-200,Upper Egypt,Africa
1133,-200,Upper Egypt,Africa
1133,-100,Upper Egypt,Africa
1133,-100,Upper Egypt,Africa
1133,-0,Upper Egypt,Africa
1133,-0,Upper Egypt,Africa
1133,100,Upper Egypt,Africa
1133,100,Upper Egypt,Africa
1133,200,Upper Egypt,Africa
1133,200,Upper Egypt,Africa
1134,600,North Colombia,South America
1134,700,North Colombia,South America
1134,800,North Colombia,South America
1134,900,North Colombia,South America
1134,1000,North Colombia,South America
1134,1100,North Colombia,South America
1134,1200,North Colombia,South America
1134,1300,North Colombia,South America
1134,1400,North Colombia,South America
1134,1500,North Colombia,South America
1134,1600,North Colombia,South America
1134,1700,North Colombia,South America
1134,1800,North Colombia,South America
1136,1900,North Colombia,South America
1140,200,Southern China Hills,East Asia
1140,300,Southern China Hills,East Asia
1140,400,Southern China Hills,East Asia
1140,500,Southern China Hills,East Asia
1134,500,North Colombia,South America
1134,1900,North Colombia,South America
1134,2000,North Colombia,South America
1153,1800,Kansai,East Asia
1153,1800,Cahokia,North America
1153,1800,Finger Lakes,North America
1153,1800,Big Island Hawaii,Oceania-Australia
1154,1500,Middle Yellow River Valley,East Asia
1154,1600,Middle Yellow River Valley,East Asia
1154,1700,Middle Yellow River Valley,East Asia
1154,1800,Middle Yellow River Valley,East Asia
1154,1900,Middle Yellow River Valley,East Asia
1162,400,North Colombia,South America
1162,500,North Colombia,South America
1162,600,North Colombia,South America
1162,700,North Colombia,South America
1162,800,North Colombia,South America
1162,900,North Colombia,South America
1162,1000,North Colombia,South America
1162,1100,North Colombia,South America
1162,1200,North Colombia,South America
1162,1300,North Colombia,South America
1162,1400,North Colombia,South America
1172,500,North Colombia,South America
1172,600,North Colombia,South America
1172,700,North Colombia,South America
1149,600,Middle Yellow River Valley,East Asia
1149,700,Middle Yellow River Valley,East Asia
1149,800,Middle Yellow River Valley,East Asia
1175,-1500,Galilee,Southwest Asia
1175,-1400,Galilee,Southwest Asia
1175,-1300,Galilee,Southwest Asia
1175,-1200,Galilee,Southwest Asia
1175,-1100,Galilee,Southwest Asia
1175,-1000,Galilee,Southwest Asia
1175,-900,Galilee,Southwest Asia
1175,-800,Galilee,Southwest Asia
1175,-700,Galilee,Southwest Asia
1175,-600,Galilee,Southwest Asia
1175,-500,Galilee,Southwest Asia
1175,-400,Galilee,Southwest Asia
1175,-300,Galilee,Southwest Asia
1149,900,Middle Yellow River Valley,East Asia
1178,1900,Kansai,East Asia
1178,1900,Cahokia,North America
1178,1900,Finger Lakes,North America
1178,2000,Kansai,East Asia
1178,2000,Cahokia,North America
1178,2000,Finger Lakes,North America
1180,1600,Crete,Europe
1180,1700,Crete,Europe
1180,1800,Crete,Europe
1180,1900,Crete,Europe
1180,2000,Crete,Europe
794,1800,Cahokia,North America
1187,-800,Crete,Europe
1187,-700,Crete,Europe
1191,-300,North Colombia,South America
1191,-200,North Colombia,South America
1191,-100,North Colombia,South America
1191,-0,North Colombia,South America
1191,100,North Colombia,South America
1191,200,North Colombia,South America
1191,300,North Colombia,South America
1192,1900,Crete,Europe
1192,2000,Crete,Europe
1183,-2100,Southern Mesopotamia,Southwest Asia
1183,-2000,Southern Mesopotamia,Southwest Asia
1156,1400,Sogdiana,Central Eurasia
1156,1500,Sogdiana,Central Eurasia
1156,1600,Sogdiana,Central Eurasia
1156,1700,Sogdiana,Central Eurasia
1156,1800,Sogdiana,Central Eurasia
1156,1900,Sogdiana,Central Eurasia
1196,1900,Iceland,Europe
1199,1900,Oro PNG,Oceania-Australia
1210,1900,Ghanaian Coast,Africa
1190,-800,Southern Mesopotamia,Southwest Asia
1190,-700,Southern Mesopotamia,Southwest Asia
1190,-600,Southern Mesopotamia,Southwest Asia
1190,-500,Southern Mesopotamia,Southwest Asia
1218,1800,Middle Yellow River Valley,East Asia
1218,1900,Middle Yellow River Valley,East Asia
1218,2000,Middle Yellow River Valley,East Asia
1223,1800,Crete,Europe
1223,1900,Crete,Europe
1227,-900,Yemeni Coastal Plain,Southwest Asia
1227,-800,Yemeni Coastal Plain,Southwest Asia
1227,-700,Yemeni Coastal Plain,Southwest Asia
1227,-600,Yemeni Coastal Plain,Southwest Asia
1227,-500,Yemeni Coastal Plain,Southwest Asia
1227,-400,Yemeni Coastal Plain,Southwest Asia
1227,-300,Yemeni Coastal Plain,Southwest Asia
1227,-200,Yemeni Coastal Plain,Southwest Asia
1227,-100,Yemeni Coastal Plain,Southwest Asia
1227,-0,Yemeni Coastal Plain,Southwest Asia
1227,100,Yemeni Coastal Plain,Southwest Asia
1227,200,Yemeni Coastal Plain,Southwest Asia
1227,300,Yemeni Coastal Plain,Southwest Asia
1228,1900,Oro PNG,Oceania-Australia
1229,1900,Middle Yellow River Valley,East Asia
1229,1900,Southern China Hills,East Asia
1229,2000,Middle Yellow River Valley,East Asia
1229,2000,Southern China Hills,East Asia
1189,-900,Konya Plain,Southwest Asia
1189,-800,Konya Plain,Southwest Asia
1189,-700,Konya Plain,Southwest Asia
1231,1100,Middle Yellow River Valley,East Asia
1231,1100,Southern China Hills,East Asia
1231,1200,Middle Yellow River Valley,East Asia
1231,1200,Southern China Hills,East Asia
1231,1300,Middle Yellow River Valley,East Asia
1231,1300,Southern China Hills,East Asia
1231,1400,Middle Yellow River Valley,East Asia
1231,1400,Southern China Hills,East Asia
1231,1500,Middle Yellow River Valley,East Asia
1231,1500,Southern China Hills,East Asia
1231,1600,Middle Yellow River Valley,East Asia
1231,1600,Southern China Hills,East Asia
1231,1700,Middle Yellow River Valley,East Asia
1231,1700,Southern China Hills,East Asia
1231,1800,Middle Yellow River Valley,East Asia
1231,1800,Southern China Hills,East Asia
1231,1900,Middle Yellow River Valley,East Asia
1231,1900,Southern China Hills,East Asia
1231,2000,Middle Yellow River Valley,East Asia
1231,2000,Southern China Hills,East Asia
1234,1800,Latium,Europe
1234,1900,Latium,Europe
1197,1900,Sogdiana,Central Eurasia
1197,1900,Lena River Valley,Central Eurasia
1240,1900,Upper Egypt,Africa
1241,1800,North Colombia,South America
1246,1800,Upper Egypt,Africa
1246,1900,Upper Egypt,Africa
1247,1800,Niger Inland Delta,Africa
1250,800,Southern Mesopotamia,Southwest Asia
1250,800,Susiana,Southwest Asia
1250,800,Galilee,Southwest Asia
1250,900,Southern Mesopotamia,Southwest Asia
1250,900,Susiana,Southwest Asia
1250,900,Galilee,Southwest Asia
1250,1000,Southern Mesopotamia,Southwest Asia
1250,1000,Susiana,Southwest Asia
1250,1000,Galilee,Southwest Asia
1250,1100,Southern Mesopotamia,Southwest Asia
1250,1100,Susiana,Southwest Asia
1250,1100,Galilee,Southwest Asia
1250,1200,Southern Mesopotamia,Southwest Asia
1250,1200,Susiana,Southwest Asia
1250,1200,Galilee,Southwest Asia
1250,1300,Southern Mesopotamia,Southwest Asia
1250,1300,Susiana,Southwest Asia
1250,1300,Galilee,Southwest Asia
1231,-1100,Middle Yellow River Valley,East Asia
1231,-1100,Southern China Hills,East Asia
1231,-1000,Middle Yellow River Valley,East Asia
1231,-1000,Southern China Hills,East Asia
1231,-900,Middle Yellow River Valley,East Asia
1231,-900,Southern China Hills,East Asia
1231,-800,Middle Yellow River Valley,East Asia
1231,-800,Southern China Hills,East Asia
1231,-700,Middle Yellow River Valley,East Asia
1231,-700,Southern China Hills,East Asia
1231,-600,Middle Yellow River Valley,East Asia
1231,-600,Southern China Hills,East Asia
1231,-500,Middle Yellow River Valley,East Asia
1231,-500,Southern China Hills,East Asia
1231,-400,Middle Yellow River Valley,East Asia
1231,-400,Southern China Hills,East Asia
1231,-300,Middle Yellow River Valley,East Asia
1231,-300,Southern China Hills,East Asia
1231,-200,Middle Yellow River Valley,East Asia
